restaurant_id,date,hour,day_of_week,is_weekend,weather_type,rain_mm,temperature_c,promo_type,event_type,expected_covers,actual_covers,prediction_error
R003,2025-03-13,17,3,0,Cloudy,3.1,31.9,WeekendDeal,None,46,53,7
R003,2025-03-13,18,3,0,Cloudy,3.1,31.9,WeekendDeal,None,60,55,-5
R003,2025-03-13,19,3,0,Cloudy,3.1,31.9,WeekendDeal,None,94,100,6
R003,2025-03-13,20,3,0,Cloudy,3.1,31.9,WeekendDeal,None,111,114,3
R003,2025-03-13,21,3,0,Cloudy,3.1,31.9,WeekendDeal,None,90,78,-12
R003,2025-03-13,22,3,0,Cloudy,3.1,31.9,WeekendDeal,None,48,46,-2
R003,2025-03-14,8,4,0,Clear,4.37,22.9,WeekendDeal,None,12,9,-3
R003,2025-03-14,9,4,0,Clear,4.37,22.9,WeekendDeal,None,29,35,6
R003,2025-03-14,10,4,0,Clear,4.37,22.9,WeekendDeal,None,57,46,-11
R003,2025-03-14,11,4,0,Clear,4.37,22.9,WeekendDeal,None,93,68,-25
R003,2025-03-14,12,4,0,Clear,4.37,22.9,WeekendDeal,None,125,109,-16
R003,2025-03-14,13,4,0,Clear,4.37,22.9,WeekendDeal,None,138,147,9
R003,2025-03-14,14,4,0,Clear,4.37,22.9,WeekendDeal,None,125,112,-13
R003,2025-03-14,15,4,0,Clear,4.37,22.9,WeekendDeal,None,94,90,-4
R003,2025-03-14,16,4,0,Clear,4.37,22.9,WeekendDeal,None,61,59,-2
R003,2025-03-14,17,4,0,Clear,4.37,22.9,WeekendDeal,None,46,40,-6
R003,2025-03-14,18,4,0,Clear,4.37,22.9,WeekendDeal,None,60,53,-7
R003,2025-03-14,19,4,0,Clear,4.37,22.9,WeekendDeal,None,94,69,-25
R003,2025-03-14,20,4,0,Clear,4.37,22.9,WeekendDeal,None,111,101,-10
R003,2025-03-14,21,4,0,Clear,4.37,22.9,WeekendDeal,None,90,90,0
R003,2025-03-14,22,4,0,Clear,4.37,22.9,WeekendDeal,None,48,44,-4
R003,2025-03-15,8,5,1,Cloudy,1.3,32.8,None,None,13,14,1
R003,2025-03-15,9,5,1,Cloudy,1.3,32.8,None,None,30,34,4
R003,2025-03-15,10,5,1,Cloudy,1.3,32.8,None,None,60,43,-17
R003,2025-03-15,11,5,1,Cloudy,1.3,32.8,None,None,98,79,-19
R003,2025-03-15,12,5,1,Cloudy,1.3,32.8,None,None,131,149,18
R003,2025-03-15,13,5,1,Cloudy,1.3,32.8,None,None,145,173,28
R003,2025-03-15,14,5,1,Cloudy,1.3,32.8,None,None,131,104,-27
R003,2025-03-15,15,5,1,Cloudy,1.3,32.8,None,None,99,125,26
R003,2025-03-15,16,5,1,Cloudy,1.3,32.8,None,None,64,82,18
R003,2025-03-15,17,5,1,Cloudy,1.3,32.8,None,None,48,49,1
R003,2025-03-15,18,5,1,Cloudy,1.3,32.8,None,None,63,74,11
R003,2025-03-15,19,5,1,Cloudy,1.3,32.8,None,None,99,109,10
R003,2025-03-15,20,5,1,Cloudy,1.3,32.8,None,None,117,89,-28
R003,2025-03-15,21,5,1,Cloudy,1.3,32.8,None,None,95,98,3
R003,2025-03-15,22,5,1,Cloudy,1.3,32.8,None,None,51,52,1
R003,2025-03-16,8,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,15,15,0
R003,2025-03-16,9,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,36,22,-14
R003,2025-03-16,10,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,72,75,3
R003,2025-03-16,11,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,117,94,-23
R003,2025-03-16,12,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,157,169,12
R003,2025-03-16,13,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,174,212,38
R003,2025-03-16,14,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,158,181,23
R003,2025-03-16,15,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,118,146,28
R003,2025-03-16,16,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,77,79,2
R003,2025-03-16,17,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,58,62,4
R003,2025-03-16,18,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,76,59,-17
R003,2025-03-16,19,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,118,134,16
R003,2025-03-16,20,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,140,130,-10
R003,2025-03-16,21,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,113,79,-34
R003,2025-03-16,22,6,1,Clear,2.21,28.8,WeekendDeal,LocalEvent,61,71,10
R003,2025-03-17,8,0,0,Cloudy,4.59,24.7,FestivalOffer,None,13,11,-2
R003,2025-03-17,9,0,0,Cloudy,4.59,24.7,FestivalOffer,None,30,21,-9
R003,2025-03-17,10,0,0,Cloudy,4.59,24.7,FestivalOffer,None,60,59,-1
R003,2025-03-17,11,0,0,Cloudy,4.59,24.7,FestivalOffer,None,98,120,22
R003,2025-03-17,12,0,0,Cloudy,4.59,24.7,FestivalOffer,None,132,85,-47
R003,2025-03-17,13,0,0,Cloudy,4.59,24.7,FestivalOffer,None,145,125,-20
R003,2025-03-17,14,0,0,Cloudy,4.59,24.7,FestivalOffer,None,132,145,13
R003,2025-03-17,15,0,0,Cloudy,4.59,24.7,FestivalOffer,None,99,113,14
R003,2025-03-17,16,0,0,Cloudy,4.59,24.7,FestivalOffer,None,64,53,-11
R003,2025-03-17,17,0,0,Cloudy,4.59,24.7,FestivalOffer,None,48,39,-9
R003,2025-03-17,18,0,0,Cloudy,4.59,24.7,FestivalOffer,None,63,52,-11
R003,2025-03-17,19,0,0,Cloudy,4.59,24.7,FestivalOffer,None,99,72,-27
R003,2025-03-17,20,0,0,Cloudy,4.59,24.7,FestivalOffer,None,117,144,27
R003,2025-03-17,21,0,0,Cloudy,4.59,24.7,FestivalOffer,None,95,100,5
R003,2025-03-17,22,0,0,Cloudy,4.59,24.7,FestivalOffer,None,51,47,-4
R003,2025-03-18,8,1,0,Storm,30.41,33.3,WeekendDeal,Festival,9,7,-2
R003,2025-03-18,9,1,0,Storm,30.41,33.3,WeekendDeal,Festival,22,13,-9
R003,2025-03-18,10,1,0,Storm,30.41,33.3,WeekendDeal,Festival,43,48,5
R003,2025-03-18,11,1,0,Storm,30.41,33.3,WeekendDeal,Festival,70,57,-13
R003,2025-03-18,12,1,0,Storm,30.41,33.3,WeekendDeal,Festival,93,100,7
R003,2025-03-18,13,1,0,Storm,30.41,33.3,WeekendDeal,Festival,103,98,-5
R003,2025-03-18,14,1,0,Storm,30.41,33.3,WeekendDeal,Festival,93,91,-2
R003,2025-03-18,15,1,0,Storm,30.41,33.3,WeekendDeal,Festival,70,70,0
R003,2025-03-18,16,1,0,Storm,30.41,33.3,WeekendDeal,Festival,46,53,7
R003,2025-03-18,17,1,0,Storm,30.41,33.3,WeekendDeal,Festival,34,37,3
R003,2025-03-18,18,1,0,Storm,30.41,33.3,WeekendDeal,Festival,45,43,-2
R003,2025-03-18,19,1,0,Storm,30.41,33.3,WeekendDeal,Festival,70,52,-18
R003,2025-03-18,20,1,0,Storm,30.41,33.3,WeekendDeal,Festival,83,89,6
R003,2025-03-18,21,1,0,Storm,30.41,33.3,WeekendDeal,Festival,67,75,8
R003,2025-03-18,22,1,0,Storm,30.41,33.3,WeekendDeal,Festival,36,35,-1
R003,2025-03-19,8,2,0,Rain,24.54,22.9,FestivalOffer,Festival,11,10,-1
R003,2025-03-19,9,2,0,Rain,24.54,22.9,FestivalOffer,Festival,27,28,1
R003,2025-03-19,10,2,0,Rain,24.54,22.9,FestivalOffer,Festival,54,49,-5
R003,2025-03-19,11,2,0,Rain,24.54,22.9,FestivalOffer,Festival,88,85,-3
R003,2025-03-19,12,2,0,Rain,24.54,22.9,FestivalOffer,Festival,118,135,17
R003,2025-03-19,13,2,0,Rain,24.54,22.9,FestivalOffer,Festival,130,172,42
R003,2025-03-19,14,2,0,Rain,24.54,22.9,FestivalOffer,Festival,118,122,4
R003,2025-03-19,15,2,0,Rain,24.54,22.9,FestivalOffer,Festival,89,65,-24
R003,2025-03-19,16,2,0,Rain,24.54,22.9,FestivalOffer,Festival,58,37,-21
R003,2025-03-19,17,2,0,Rain,24.54,22.9,FestivalOffer,Festival,43,45,2
R003,2025-03-19,18,2,0,Rain,24.54,22.9,FestivalOffer,Festival,57,50,-7
R003,2025-03-19,19,2,0,Rain,24.54,22.9,FestivalOffer,Festival,88,89,1
R003,2025-03-19,20,2,0,Rain,24.54,22.9,FestivalOffer,Festival,105,111,6
R003,2025-03-19,21,2,0,Rain,24.54,22.9,FestivalOffer,Festival,85,89,4
R003,2025-03-19,22,2,0,Rain,24.54,22.9,FestivalOffer,Festival,46,42,-4
R003,2025-03-20,8,3,0,Rain,34.71,26.2,None,Festival,10,4,-6
R003,2025-03-20,9,3,0,Rain,34.71,26.2,None,Festival,23,29,6
R003,2025-03-20,10,3,0,Rain,34.71,26.2,None,Festival,46,38,-8
R003,2025-03-20,11,3,0,Rain,34.71,26.2,None,Festival,75,107,32
R003,2025-03-20,12,3,0,Rain,34.71,26.2,None,Festival,100,94,-6
R003,2025-03-20,13,3,0,Rain,34.71,26.2,None,Festival,110,110,0
R003,2025-03-20,14,3,0,Rain,34.71,26.2,None,Festival,100,91,-9
R003,2025-03-20,15,3,0,Rain,34.71,26.2,None,Festival,75,67,-8
R003,2025-03-20,16,3,0,Rain,34.71,26.2,None,Festival,49,44,-5
R003,2025-03-20,17,3,0,Rain,34.71,26.2,None,Festival,37,24,-13
R003,2025-03-20,18,3,0,Rain,34.71,26.2,None,Festival,48,39,-9
R003,2025-03-20,19,3,0,Rain,34.71,26.2,None,Festival,75,80,5
R003,2025-03-20,20,3,0,Rain,34.71,26.2,None,Festival,89,110,21
R003,2025-03-20,21,3,0,Rain,34.71,26.2,None,Festival,72,100,28
R003,2025-03-20,22,3,0,Rain,34.71,26.2,None,Festival,39,41,2
R003,2025-03-21,8,4,0,Rain,11.85,36.8,None,None,8,9,1
R003,2025-03-21,9,4,0,Rain,11.85,36.8,None,None,20,22,2
R003,2025-03-21,10,4,0,Rain,11.85,36.8,None,None,40,36,-4
R003,2025-03-21,11,4,0,Rain,11.85,36.8,None,None,65,83,18
R003,2025-03-21,12,4,0,Rain,11.85,36.8,None,None,87,80,-7
R003,2025-03-21,13,4,0,Rain,11.85,36.8,None,None,96,92,-4
R003,2025-03-21,14,4,0,Rain,11.85,36.8,None,None,87,98,11
R003,2025-03-21,15,4,0,Rain,11.85,36.8,None,None,65,54,-11
R003,2025-03-21,16,4,0,Rain,11.85,36.8,None,None,43,35,-8
R003,2025-03-21,17,4,0,Rain,11.85,36.8,None,None,32,27,-5
R003,2025-03-21,18,4,0,Rain,11.85,36.8,None,None,42,36,-6
R003,2025-03-21,19,4,0,Rain,11.85,36.8,None,None,65,72,7
R003,2025-03-21,20,4,0,Rain,11.85,36.8,None,None,77,66,-11
R003,2025-03-21,21,4,0,Rain,11.85,36.8,None,None,63,74,11
R003,2025-03-21,22,4,0,Rain,11.85,36.8,None,None,34,31,-3
R003,2025-03-22,8,5,1,Rain,10.84,34.0,None,Festival,11,10,-1
R003,2025-03-22,9,5,1,Rain,10.84,34.0,None,Festival,27,30,3
R003,2025-03-22,10,5,1,Rain,10.84,34.0,None,Festival,54,49,-5
R003,2025-03-22,11,5,1,Rain,10.84,34.0,None,Festival,88,77,-11
R003,2025-03-22,12,5,1,Rain,10.84,34.0,None,Festival,118,124,6
R003,2025-03-22,13,5,1,Rain,10.84,34.0,None,Festival,130,87,-43
R003,2025-03-22,14,5,1,Rain,10.84,34.0,None,Festival,118,143,25
R003,2025-03-22,15,5,1,Rain,10.84,34.0,None,Festival,89,102,13
R003,2025-03-22,16,5,1,Rain,10.84,34.0,None,Festival,58,56,-2
R003,2025-03-22,17,5,1,Rain,10.84,34.0,None,Festival,43,42,-1
R003,2025-03-22,18,5,1,Rain,10.84,34.0,None,Festival,57,76,19
R003,2025-03-22,19,5,1,Rain,10.84,34.0,None,Festival,88,91,3
R003,2025-03-22,20,5,1,Rain,10.84,34.0,None,Festival,105,98,-7
R003,2025-03-22,21,5,1,Rain,10.84,34.0,None,Festival,85,54,-31
R003,2025-03-22,22,5,1,Rain,10.84,34.0,None,Festival,46,42,-4
R003,2025-03-23,8,6,1,Cloudy,0.68,28.0,HappyHour,None,14,12,-2
R003,2025-03-23,9,6,1,Cloudy,0.68,28.0,HappyHour,None,33,32,-1
R003,2025-03-23,10,6,1,Cloudy,0.68,28.0,HappyHour,None,65,76,11
R003,2025-03-23,11,6,1,Cloudy,0.68,28.0,HappyHour,None,106,95,-11
R003,2025-03-23,12,6,1,Cloudy,0.68,28.0,HappyHour,None,142,119,-23
R003,2025-03-23,13,6,1,Cloudy,0.68,28.0,HappyHour,None,156,174,18
R003,2025-03-23,14,6,1,Cloudy,0.68,28.0,HappyHour,None,142,124,-18
R003,2025-03-23,15,6,1,Cloudy,0.68,28.0,HappyHour,None,107,90,-17
R003,2025-03-23,16,6,1,Cloudy,0.68,28.0,HappyHour,None,70,58,-12
R003,2025-03-23,17,6,1,Cloudy,0.68,28.0,HappyHour,None,52,53,1
R003,2025-03-23,18,6,1,Cloudy,0.68,28.0,HappyHour,None,68,57,-11
R003,2025-03-23,19,6,1,Cloudy,0.68,28.0,HappyHour,None,106,108,2
R003,2025-03-23,20,6,1,Cloudy,0.68,28.0,HappyHour,None,126,112,-14
R003,2025-03-23,21,6,1,Cloudy,0.68,28.0,HappyHour,None,102,120,18
R003,2025-03-23,22,6,1,Cloudy,0.68,28.0,HappyHour,None,55,63,8
R003,2025-03-24,8,0,0,Clear,3.87,21.7,WeekendDeal,None,12,14,2
R003,2025-03-24,9,0,0,Clear,3.87,21.7,WeekendDeal,None,29,23,-6
R003,2025-03-24,10,0,0,Clear,3.87,21.7,WeekendDeal,None,57,53,-4
R003,2025-03-24,11,0,0,Clear,3.87,21.7,WeekendDeal,None,93,73,-20
R003,2025-03-24,12,0,0,Clear,3.87,21.7,WeekendDeal,None,125,123,-2
R003,2025-03-24,13,0,0,Clear,3.87,21.7,WeekendDeal,None,138,142,4
R003,2025-03-24,14,0,0,Clear,3.87,21.7,WeekendDeal,None,125,133,8
R003,2025-03-24,15,0,0,Clear,3.87,21.7,WeekendDeal,None,94,93,-1
R003,2025-03-24,16,0,0,Clear,3.87,21.7,WeekendDeal,None,61,48,-13
R003,2025-03-24,17,0,0,Clear,3.87,21.7,WeekendDeal,None,46,52,6
R003,2025-03-24,18,0,0,Clear,3.87,21.7,WeekendDeal,None,60,50,-10
R003,2025-03-24,19,0,0,Clear,3.87,21.7,WeekendDeal,None,94,114,20
R003,2025-03-24,20,0,0,Clear,3.87,21.7,WeekendDeal,None,111,105,-6
R003,2025-03-24,21,0,0,Clear,3.87,21.7,WeekendDeal,None,90,88,-2
R003,2025-03-24,22,0,0,Clear,3.87,21.7,WeekendDeal,None,48,53,5
R003,2025-03-25,8,1,0,Storm,29.75,28.9,WeekendDeal,Festival,9,11,2
R003,2025-03-25,9,1,0,Storm,29.75,28.9,WeekendDeal,Festival,22,21,-1
R003,2025-03-25,10,1,0,Storm,29.75,28.9,WeekendDeal,Festival,43,46,3
R003,2025-03-25,11,1,0,Storm,29.75,28.9,WeekendDeal,Festival,70,62,-8
R003,2025-03-25,12,1,0,Storm,29.75,28.9,WeekendDeal,Festival,93,94,1
R003,2025-03-25,13,1,0,Storm,29.75,28.9,WeekendDeal,Festival,103,91,-12
R003,2025-03-25,14,1,0,Storm,29.75,28.9,WeekendDeal,Festival,93,108,15
R003,2025-03-25,15,1,0,Storm,29.75,28.9,WeekendDeal,Festival,70,52,-18
R003,2025-03-25,16,1,0,Storm,29.75,28.9,WeekendDeal,Festival,46,56,10
R003,2025-03-25,17,1,0,Storm,29.75,28.9,WeekendDeal,Festival,34,37,3
R003,2025-03-25,18,1,0,Storm,29.75,28.9,WeekendDeal,Festival,45,33,-12
R003,2025-03-25,19,1,0,Storm,29.75,28.9,WeekendDeal,Festival,70,76,6
R003,2025-03-25,20,1,0,Storm,29.75,28.9,WeekendDeal,Festival,83,82,-1
R003,2025-03-25,21,1,0,Storm,29.75,28.9,WeekendDeal,Festival,67,84,17
R003,2025-03-25,22,1,0,Storm,29.75,28.9,WeekendDeal,Festival,36,36,0
R003,2025-03-26,8,2,0,Clear,2.34,36.1,None,None,11,16,5
R003,2025-03-26,9,2,0,Clear,2.34,36.1,None,None,26,19,-7
R003,2025-03-26,10,2,0,Clear,2.34,36.1,None,None,51,49,-2
R003,2025-03-26,11,2,0,Clear,2.34,36.1,None,None,83,81,-2
R003,2025-03-26,12,2,0,Clear,2.34,36.1,None,None,111,144,33
R003,2025-03-26,13,2,0,Clear,2.34,36.1,None,None,123,125,2
R003,2025-03-26,14,2,0,Clear,2.34,36.1,None,None,112,119,7
R003,2025-03-26,15,2,0,Clear,2.34,36.1,None,None,84,80,-4
R003,2025-03-26,16,2,0,Clear,2.34,36.1,None,None,55,67,12
R003,2025-03-26,17,2,0,Clear,2.34,36.1,None,None,41,47,6
R003,2025-03-26,18,2,0,Clear,2.34,36.1,None,None,54,47,-7
R003,2025-03-26,19,2,0,Clear,2.34,36.1,None,None,84,79,-5
R003,2025-03-26,20,2,0,Clear,2.34,36.1,None,None,99,88,-11
R003,2025-03-26,21,2,0,Clear,2.34,36.1,None,None,80,91,11
R003,2025-03-26,22,2,0,Clear,2.34,36.1,None,None,43,54,11
R003,2025-03-27,8,3,0,Storm,14.19,35.7,WeekendDeal,None,8,8,0
R003,2025-03-27,9,3,0,Storm,14.19,35.7,WeekendDeal,None,19,22,3
R003,2025-03-27,10,3,0,Storm,14.19,35.7,WeekendDeal,None,37,33,-4
R003,2025-03-27,11,3,0,Storm,14.19,35.7,WeekendDeal,None,61,52,-9
R003,2025-03-27,12,3,0,Storm,14.19,35.7,WeekendDeal,None,81,82,1
R003,2025-03-27,13,3,0,Storm,14.19,35.7,WeekendDeal,None,89,109,20
R003,2025-03-27,14,3,0,Storm,14.19,35.7,WeekendDeal,None,81,83,2
R003,2025-03-27,15,3,0,Storm,14.19,35.7,WeekendDeal,None,61,51,-10
R003,2025-03-27,16,3,0,Storm,14.19,35.7,WeekendDeal,None,40,46,6
R003,2025-03-27,17,3,0,Storm,14.19,35.7,WeekendDeal,None,30,32,2
R003,2025-03-27,18,3,0,Storm,14.19,35.7,WeekendDeal,None,39,36,-3
R003,2025-03-27,19,3,0,Storm,14.19,35.7,WeekendDeal,None,61,41,-20
R003,2025-03-27,20,3,0,Storm,14.19,35.7,WeekendDeal,None,72,51,-21
R003,2025-03-27,21,3,0,Storm,14.19,35.7,WeekendDeal,None,58,56,-2
R003,2025-03-27,22,3,0,Storm,14.19,35.7,WeekendDeal,None,31,24,-7
R003,2025-03-28,8,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,10,11,1
R003,2025-03-28,9,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,24,24,0
R003,2025-03-28,10,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,47,55,8
R003,2025-03-28,11,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,76,84,8
R003,2025-03-28,12,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,102,80,-22
R003,2025-03-28,13,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,113,142,29
R003,2025-03-28,14,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,102,103,1
R003,2025-03-28,15,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,77,90,13
R003,2025-03-28,16,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,50,41,-9
R003,2025-03-28,17,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,38,37,-1
R003,2025-03-28,18,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,49,42,-7
R003,2025-03-28,19,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,77,81,4
R003,2025-03-28,20,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,91,106,15
R003,2025-03-28,21,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,74,76,2
R003,2025-03-28,22,4,0,Rain,13.53,22.3,HappyHour,SportsMatch,40,33,-7
R003,2025-03-29,8,5,1,Cloudy,1.2,28.6,HappyHour,Festival,16,16,0
R003,2025-03-29,9,5,1,Cloudy,1.2,28.6,HappyHour,Festival,38,30,-8
R003,2025-03-29,10,5,1,Cloudy,1.2,28.6,HappyHour,Festival,75,73,-2
R003,2025-03-29,11,5,1,Cloudy,1.2,28.6,HappyHour,Festival,122,128,6
R003,2025-03-29,12,5,1,Cloudy,1.2,28.6,HappyHour,Festival,163,181,18
R003,2025-03-29,13,5,1,Cloudy,1.2,28.6,HappyHour,Festival,180,125,-55
R003,2025-03-29,14,5,1,Cloudy,1.2,28.6,HappyHour,Festival,163,169,6
R003,2025-03-29,15,5,1,Cloudy,1.2,28.6,HappyHour,Festival,123,117,-6
R003,2025-03-29,16,5,1,Cloudy,1.2,28.6,HappyHour,Festival,80,81,1
R003,2025-03-29,17,5,1,Cloudy,1.2,28.6,HappyHour,Festival,60,57,-3
R003,2025-03-29,18,5,1,Cloudy,1.2,28.6,HappyHour,Festival,79,81,2
R003,2025-03-29,19,5,1,Cloudy,1.2,28.6,HappyHour,Festival,122,123,1
R003,2025-03-29,20,5,1,Cloudy,1.2,28.6,HappyHour,Festival,145,163,18
R003,2025-03-29,21,5,1,Cloudy,1.2,28.6,HappyHour,Festival,117,151,34
R003,2025-03-29,22,5,1,Cloudy,1.2,28.6,HappyHour,Festival,63,59,-4
R003,2025-03-30,8,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,12,14,2
R003,2025-03-30,9,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,28,25,-3
R003,2025-03-30,10,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,56,45,-11
R003,2025-03-30,11,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,92,68,-24
R003,2025-03-30,12,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,123,99,-24
R003,2025-03-30,13,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,135,147,12
R003,2025-03-30,14,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,123,100,-23
R003,2025-03-30,15,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,92,70,-22
R003,2025-03-30,16,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,60,61,1
R003,2025-03-30,17,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,45,44,-1
R003,2025-03-30,18,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,59,66,7
R003,2025-03-30,19,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,92,115,23
R003,2025-03-30,20,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,109,132,23
R003,2025-03-30,21,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,88,103,15
R003,2025-03-30,22,6,1,Rain,18.0,24.4,WeekendDeal,LocalEvent,47,32,-15
R003,2025-03-31,8,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,13,13,0
R003,2025-03-31,9,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,31,31,0
R003,2025-03-31,10,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,62,56,-6
R003,2025-03-31,11,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,102,102,0
R003,2025-03-31,12,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,136,123,-13
R003,2025-03-31,13,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,150,120,-30
R003,2025-03-31,14,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,136,120,-16
R003,2025-03-31,15,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,102,90,-12
R003,2025-03-31,16,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,67,59,-8
R003,2025-03-31,17,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,50,50,0
R003,2025-03-31,18,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,66,66,0
R003,2025-03-31,19,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,102,119,17
R003,2025-03-31,20,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,121,107,-14
R003,2025-03-31,21,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,98,84,-14
R003,2025-03-31,22,0,0,Cloudy,4.08,25.6,WeekendDeal,SportsMatch,53,64,11
R004,2025-01-01,8,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,8,4,-4
R004,2025-01-01,9,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,18,18,0
R004,2025-01-01,10,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,36,34,-2
R004,2025-01-01,11,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,59,65,6
R004,2025-01-01,12,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,79,100,21
R004,2025-01-01,13,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,87,88,1
R004,2025-01-01,14,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,79,74,-5
R004,2025-01-01,15,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,59,66,7
R004,2025-01-01,16,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,39,39,0
R004,2025-01-01,17,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,29,20,-9
R004,2025-01-01,18,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,38,39,1
R004,2025-01-01,19,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,59,58,-1
R004,2025-01-01,20,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,71,73,2
R004,2025-01-01,21,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,57,58,1
R004,2025-01-01,22,2,0,Clear,3.93,34.1,HappyHour,LocalEvent,31,33,2
R004,2025-01-02,8,3,0,Cloudy,1.15,23.3,HappyHour,None,7,8,1
R004,2025-01-02,9,3,0,Cloudy,1.15,23.3,HappyHour,None,17,17,0
R004,2025-01-02,10,3,0,Cloudy,1.15,23.3,HappyHour,None,34,26,-8
R004,2025-01-02,11,3,0,Cloudy,1.15,23.3,HappyHour,None,55,59,4
R004,2025-01-02,12,3,0,Cloudy,1.15,23.3,HappyHour,None,74,57,-17
R004,2025-01-02,13,3,0,Cloudy,1.15,23.3,HappyHour,None,82,74,-8
R004,2025-01-02,14,3,0,Cloudy,1.15,23.3,HappyHour,None,74,70,-4
R004,2025-01-02,15,3,0,Cloudy,1.15,23.3,HappyHour,None,56,48,-8
R004,2025-01-02,16,3,0,Cloudy,1.15,23.3,HappyHour,None,36,34,-2
R004,2025-01-02,17,3,0,Cloudy,1.15,23.3,HappyHour,None,27,27,0
R004,2025-01-02,18,3,0,Cloudy,1.15,23.3,HappyHour,None,36,41,5
R004,2025-01-02,19,3,0,Cloudy,1.15,23.3,HappyHour,None,55,47,-8
R004,2025-01-02,20,3,0,Cloudy,1.15,23.3,HappyHour,None,66,70,4
R004,2025-01-02,21,3,0,Cloudy,1.15,23.3,HappyHour,None,53,45,-8
R004,2025-01-02,22,3,0,Cloudy,1.15,23.3,HappyHour,None,29,27,-2
R004,2025-01-03,8,4,0,Rain,11.28,33.5,HappyHour,SportsMatch,6,6,0
R004,2025-01-03,9,4,0,Rain,11.28,33.5,HappyHour,SportsMatch,15,14,-1
R004,2025-01-03,10,4,0,Rain,11.28,33.5,HappyHour,SportsMatch,29,22,-7
